year,iso3_code,fao_area_code,GFWCategory,total_catch_gfw_cat,total_f_hours,total_hours,total_days,n_vessel,effort_type,effort,slope,slope_log,effort_moment
2017,IRN,51,seiners,90790.66072183392,3792.636944444445,12967.994444444445,295,5,total_f_hours_tonnage,5149391.099493461,56.71718939539672,1.7537147013655336,1357.7337285174171
2017,IRN,51,seiners,90790.66072183392,3792.636944444445,12967.994444444445,295,5,total_f_hours_kw,5634325.285578595,62.05842363942193,1.7928007397722305,1485.595739352775
2017,IRN,51,trawlers,69927.19323199012,20063.514722222222,41465.52916666667,1308,25,total_f_hours_length,888151.0960632539,12.701083155400333,1.1038407594090667,44.266974573480056
2017,IRN,51,trawlers,69927.19323199012,20063.514722222222,41465.52916666667,1308,25,total_f_hours_tonnage,9153191.600233236,130.89602452463166,2.1169264566864814,456.2107749792821
2017,IRN,51,trawlers,69927.19323199012,20063.514722222222,41465.52916666667,1308,25,total_f_hours_kw,11328896.039287347,162.0098779269269,2.209541494779504,564.6516174326891
2017,ISL,27,dredge_fishing,124.15629139072847,1365.1805555555557,13636.458611111111,287,6,total_f_hours_length,22370.4014607913,180.1793627226678,2.2557050465269124,16.38640498486132
2017,ISL,27,dredge_fishing,124.15629139072847,1365.1805555555557,13636.458611111111,287,6,total_f_hours_tonnage,50177.19697781049,404.14542360885576,2.6065376653746446,36.754989494698044
2017,ISL,27,dredge_fishing,124.15629139072847,1365.1805555555557,13636.458611111111,287,6,total_f_hours_kw,429968.0941565472,3463.119664257752,3.5394674983727175,314.9532802872168
2017,ISL,27,pole_and_line,21438.617454732652,54024.89194444445,397291.34027777787,7928,186,total_f_hours_length,647105.2564596786,30.18409455861753,1.4797781527224079,11.977909314934271
2017,ISL,27,pole_and_line,21438.617454732652,54024.89194444445,397291.34027777787,7928,186,total_f_hours_tonnage,844191.9439123949,39.377163461911415,1.5952444284804062,15.62598116402537
2017,ISL,27,pole_and_line,21438.617454732652,54024.89194444445,397291.34027777787,7928,186,total_f_hours_kw,21263667.446531277,991.839492048833,2.9964413965921435,393.5901892852909
2017,ISL,27,seiners,246489.1459058584,26946.591388888894,206739.91222222225,2937,32,total_f_hours_length,1299531.9302439857,5.272166956756449,0.7219891548579465,48.226208335197164
2017,ISL,27,seiners,246489.1459058584,26946.591388888894,206739.91222222225,2937,32,total_f_hours_tonnage,34631658.363041885,140.49972965652918,2.147675488591344,1285.1962559287495
2017,ISL,27,seiners,246489.1459058584,26946.591388888894,206739.91222222225,2937,32,total_f_hours_kw,80845410.36872643,327.98770944503866,2.515857569869584,3000.2091619670337
2017,ISL,27,set_gillnets,31767.28841107298,113033.75555555556,562749.3544444445,15209,291,total_f_hours_length,1724022.868829685,54.27038173735818,1.7345628764135488,15.25228335868515
2017,ISL,27,set_gillnets,31767.28841107298,113033.75555555556,562749.3544444445,15209,291,total_f_hours_tonnage,5209594.878059021,163.99243179481243,2.2148238059404246,46.08884180176186
2017,ISL,27,set_gillnets,31767.28841107298,113033.75555555556,562749.3544444445,15209,291,total_f_hours_kw,33343507.65533848,1049.617682940672,3.021031138665415,294.98716990740263
2017,ISL,27,set_longlines,112693.7417364807,65780.47222222223,173580.7,5768,79,total_f_hours_length,2435775.7699780073,21.614117451825713,1.334737507108756,37.02885807431378
2017,ISL,27,set_longlines,112693.7417364807,65780.47222222223,173580.7,5768,79,total_f_hours_tonnage,31242315.082736924,277.23203259851743,2.442843409118138,474.9481727220334
2017,ISL,27,set_longlines,112693.7417364807,65780.47222222223,173580.7,5768,79,total_f_hours_kw,48281135.39207699,428.4278314671279,2.6318776756518574,733.9736818697762
2017,ISL,27,trawlers,767822.4325879104,243452.6277777778,578895.4827777778,14448,95,total_f_hours_length,12299340.366548488,16.018469693694833,1.2046210238999655,50.5204666666209
2017,ISL,27,trawlers,767822.4325879104,243452.6277777778,578895.4827777778,14448,95,total_f_hours_tonnage,288001113.57962257,375.08817319771185,2.5741333707464378,1182.9862598259092
2017,ISL,27,trawlers,767822.4325879104,243452.6277777778,578895.4827777778,14448,95,total_f_hours_kw,448311620.55418104,583.8740853704511,2.7663191999809134,1841.4737382230985
2017,ISR,37,seiners,50.36728683713063,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,ISR,37,seiners,50.36728683713063,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,ISR,37,seiners,50.36728683713063,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,ISR,37,trawlers,730.824689743909,25046.111666666664,31202.35111111111,1552,14,total_f_hours_length,510921.3339863599,699.1024539214648,2.84454082654995,20.3992276640024
2017,ISR,37,trawlers,730.824689743909,25046.111666666664,31202.35111111111,1552,14,total_f_hours_tonnage,1525431.2164287046,2087.273785130654,3.319579418673947,60.90491157790646
2017,ISR,37,trawlers,730.824689743909,25046.111666666664,31202.35111111111,1552,14,total_f_hours_kw,5729768.33433162,7840.140617498034,3.89432385207931,228.76877698973314
2017,ITA,34,trawlers,1377.7135605170386,32767.137777777785,47682.99527777778,1520,7,total_f_hours_length,1462237.6865277782,1061.3510155035556,3.0258590397778033,44.62512705395487
2017,ITA,34,trawlers,1377.7135605170386,32767.137777777785,47682.99527777778,1520,7,total_f_hours_tonnage,17241262.424166672,12514.402788992105,4.097410129083365,526.1754182221999
2017,ITA,34,trawlers,1377.7135605170386,32767.137777777785,47682.99527777778,1520,7,total_f_hours_kw,40250795.864130504,29215.64904175356,4.465615538844851,1228.3891298991648
2017,ITA,37,drifting_longlines,1662.807761519121,73743.51611111111,150579.36750000002,5278,74,total_f_hours_length,1394441.0412254212,838.6062860035468,2.9235581134532183,18.909337590092445
2017,ITA,37,drifting_longlines,1662.807761519121,73743.51611111111,150579.36750000002,5278,74,total_f_hours_tonnage,3808970.072556474,2290.6857669924784,3.3599655173774696,51.65159289146734
2017,ITA,37,drifting_longlines,1662.807761519121,73743.51611111111,150579.36750000002,5278,74,total_f_hours_kw,20188257.786921896,12141.065404023704,4.084256798665638,273.7631571093487
2017,ITA,37,seiners,9758.71978310533,65917.26138888889,219684.23305555558,11059,106,total_f_hours_length,1494223.634562606,153.11676815943247,2.185022753861861,22.668169203013562
2017,ITA,37,seiners,9758.71978310533,65917.26138888889,219684.23305555558,11059,106,total_f_hours_tonnage,5189132.132996006,531.74312290221,2.725701881828297,78.721901117553
2017,ITA,37,seiners,9758.71978310533,65917.26138888889,219684.23305555558,11059,106,total_f_hours_kw,20564498.016235203,2107.29465271021,3.3237252651284,311.9743991624868
2017,ITA,37,trawlers,64710.187451922175,1882516.2400000002,3236345.343055556,146231,1153,total_f_hours_length,39977330.51782136,617.7903679775827,2.7908411328958382,21.23611455156496
2017,ITA,37,trawlers,64710.187451922175,1882516.2400000002,3236345.343055556,146231,1153,total_f_hours_tonnage,130994980.39254749,2024.3331931293358,3.3062819963239494,69.58504665678075
2017,ITA,37,trawlers,64710.187451922175,1882516.2400000002,3236345.343055556,146231,1153,total_f_hours_kw,549232369.2380365,8487.571908922386,3.92878346676024,291.75438573535837
2017,JAM,31,pots_and_traps,4178.357107288787,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JAM,31,pots_and_traps,4178.357107288787,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JAM,31,pots_and_traps,4178.357107288787,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JOR,51,driftnets,62.28623753541629,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JOR,51,driftnets,62.28623753541629,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JOR,51,driftnets,62.28623753541629,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JPN,21,drifting_longlines,455.72345632530124,4039.8361111111117,5881.895555555557,211,14,total_f_hours_length,208156.53361388893,456.76063130993225,2.6596886645423767,51.525984690660586
2017,JPN,21,drifting_longlines,455.72345632530124,4039.8361111111117,5881.895555555557,211,14,total_f_hours_tonnage,1939646.502777778,4256.191942407357,3.6290212052006874,480.12999771030314
2017,JPN,21,drifting_longlines,455.72345632530124,4039.8361111111117,5881.895555555557,211,14,total_f_hours_kw,2969578.2976100007,6516.184884480201,3.813993398099705,735.0739524909221
2017,JPN,27,drifting_longlines,2140.3890051297994,10735.141944444445,18476.185,501,36,total_f_hours_length,548224.9465847223,256.1333221535009,2.408466082513696,51.06825316533749
2017,JPN,27,drifting_longlines,2140.3890051297994,10735.141944444445,18476.185,501,36,total_f_hours_tonnage,5264298.057222223,2459.5052789962265,3.3908477590508577,490.379920867889
2017,JPN,27,drifting_longlines,2140.3890051297994,10735.141944444445,18476.185,501,36,total_f_hours_kw,8444293.781645386,3945.2145200742607,3.5960706228436785,786.6028996491659
2017,JPN,31,drifting_longlines,1652.4827474683545,4230.047777777778,9227.587777777777,200,15,total_f_hours_length,199254.95374722223,120.57914314233287,2.081272193363479,47.10465796485619
2017,JPN,31,drifting_longlines,1652.4827474683545,4230.047777777778,9227.587777777777,200,15,total_f_hours_tonnage,1732623.1566666667,1048.4969717965826,3.020567180500997,409.59895672310506
2017,JPN,31,drifting_longlines,1652.4827474683545,4230.047777777778,9227.587777777777,200,15,total_f_hours_kw,3137981.9726841603,1898.949914903274,3.278513510304167,741.831330882195
2017,JPN,34,drifting_longlines,10746.707017836334,134653.5191666667,200352.2538888889,7116,59,total_f_hours_length,6856512.929303242,638.0105941218526,2.804827890210914,50.91967125505742
2017,JPN,34,drifting_longlines,10746.707017836334,134653.5191666667,200352.2538888889,7116,59,total_f_hours_tonnage,63168840.69500001,5877.971790815413,3.769227497503419,469.1213500095241
2017,JPN,34,drifting_longlines,10746.707017836334,134653.5191666667,200352.2538888889,7116,59,total_f_hours_kw,102984246.28562146,9582.865347933863,3.981495385773192,764.8091704023958
2017,JPN,41,drifting_longlines,42.55318943524586,1437.3891666666673,1765.5936111111114,75,4,total_f_hours_length,71571.78434444447,1681.9370132844415,3.2258097279094575,49.79290647530119
2017,JPN,41,drifting_longlines,42.55318943524586,1437.3891666666673,1765.5936111111114,75,4,total_f_hours_tonnage,550310.194166667,12932.290187180593,4.111675441166652,382.854001496927
2017,JPN,41,drifting_longlines,42.55318943524586,1437.3891666666673,1765.5936111111114,75,4,total_f_hours_kw,1032856.5597652086,24272.130326139937,4.385107895338316,718.5643134909822
2017,JPN,47,drifting_longlines,11292.806802624504,120162.8727777778,193271.38833333337,6592,49,total_f_hours_length,6064744.078101582,537.0448803473823,2.7300105808071105,50.47103100903193
2017,JPN,47,drifting_longlines,11292.806802624504,120162.8727777778,193271.38833333337,6592,49,total_f_hours_tonnage,52181966.469444454,4620.814592995349,3.664718543101169,434.26031071965747
2017,JPN,47,drifting_longlines,11292.806802624504,120162.8727777778,193271.38833333337,6592,49,total_f_hours_kw,86335655.56467304,7645.190170490494,3.8833882927525822,718.4886110732152
2017,JPN,48,set_longlines,434.95386,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JPN,48,set_longlines,434.95386,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JPN,48,set_longlines,434.95386,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JPN,51,drifting_longlines,4517.3433099262775,51598.402500000004,83775.51472222221,2966,38,total_f_hours_length,2580288.7001177925,571.1960599602739,2.7567852030688655,50.007143149786316
2017,JPN,51,drifting_longlines,4517.3433099262775,51598.402500000004,83775.51472222221,2966,38,total_f_hours_tonnage,23505148.904583335,5203.312498506326,3.7162799093673837,455.5402447698518
2017,JPN,51,drifting_longlines,4517.3433099262775,51598.402500000004,83775.51472222221,2966,38,total_f_hours_kw,34998756.56949565,7747.641515886209,3.889169517664748,678.2914755838739
2017,JPN,51,seiners,5723.966602392117,379.49000000000007,1187.8030555555556,34,3,total_f_hours_length,28746.087025277782,5.02205708420179,0.7008816448987958,75.74926091669813
2017,JPN,51,seiners,5723.966602392117,379.49000000000007,1187.8030555555556,34,3,total_f_hours_tonnage,527598.7108333334,92.17361796151,1.9646066345755264,1390.2835669802455
2017,JPN,51,seiners,5723.966602392117,379.49000000000007,1187.8030555555556,34,3,total_f_hours_kw,1067814.3521157913,186.55146444592083,2.270798662641314,2813.8142035779365
2017,JPN,57,drifting_longlines,6643.434170771936,88376.27194444445,132238.59333333332,4413,35,total_f_hours_length,4451587.288696368,670.0732142844602,2.826122257659899,50.37084265666635
2017,JPN,57,drifting_longlines,6643.434170771936,88376.27194444445,132238.59333333332,4413,35,total_f_hours_tonnage,36698509.498333335,5524.026964817375,3.7422557898636555,415.25297108485114
2017,JPN,57,drifting_longlines,6643.434170771936,88376.27194444445,132238.59333333332,4413,35,total_f_hours_kw,57893393.06148977,8714.377470043151,3.9402363678106975,655.0784705863471
2017,JPN,57,seiners,3553.178787545596,607.8955555555556,6079.671111111114,76,3,total_f_hours_length,45715.078699166676,12.8659663452356,1.1094424110393544,75.20219268158274
2017,JPN,57,seiners,3553.178787545596,607.8955555555556,6079.671111111114,76,3,total_f_hours_tonnage,1093994.671111111,307.8918164618454,2.4883981458285156,1799.6424897551844
2017,JPN,57,seiners,3553.178787545596,607.8955555555556,6079.671111111114,76,3,total_f_hours_kw,1765513.754845672,496.88289287160336,2.6962540447242858,2904.3044297834513
2017,JPN,58,set_longlines,35.47973463687151,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JPN,58,set_longlines,35.47973463687151,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JPN,58,set_longlines,35.47973463687151,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JPN,61,drifting_longlines,44332.181230454895,313572.0525,769408.3075,18754,423,total_f_hours_length,6962680.846762982,157.05703291630115,2.1960573886068837,22.204404988429197
2017,JPN,61,drifting_longlines,44332.181230454895,313572.0525,769408.3075,18754,423,total_f_hours_tonnage,19412975.24882832,437.8980395282735,2.641373000857897,61.909137290952685
2017,JPN,61,drifting_longlines,44332.181230454895,313572.0525,769408.3075,18754,423,total_f_hours_kw,182635066.77025774,4119.6950319420075,3.614865067769324,582.4341337634282
2017,JPN,61,driftnets,91982.02983381832,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JPN,61,driftnets,91982.02983381832,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JPN,61,driftnets,91982.02983381832,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JPN,61,pole_and_line,90697.34806864407,64041.60527777779,351834.9658333333,6062,109,total_f_hours_length,3166873.2773553054,34.916933568536805,1.543036096638949,49.45024821940557
2017,JPN,61,pole_and_line,90697.34806864407,64041.60527777779,351834.9658333333,6062,109,total_f_hours_tonnage,25807935.33828437,284.55005452586875,2.4541586731644514,402.9870148685925
2017,JPN,61,pole_and_line,90697.34806864407,64041.60527777779,351834.9658333333,6062,109,total_f_hours_kw,67685433.99702647,746.2779831864424,2.872900629183463,1056.8978354531205
2017,JPN,61,seiners,1043097.921790332,15807.581944444446,128157.47416666667,2754,78,total_f_hours_length,403215.81038246886,0.38655604805578103,-0.4127875273689575,25.507747598561622
2017,JPN,61,seiners,1043097.921790332,15807.581944444446,128157.47416666667,2754,78,total_f_hours_tonnage,1389868.925868501,1.3324433850687623,0.12464876510980717,87.92419553813976
2017,JPN,61,seiners,1043097.921790332,15807.581944444446,128157.47416666667,2754,78,total_f_hours_kw,6408584.965194399,6.143799955228515,0.788437066438369,405.41209830303535
2017,JPN,61,trawlers,1369625.418576787,81808.95138888889,224857.88222222222,11428,102,total_f_hours_length,1726797.5257150508,1.2607808692024791,0.1006396103113809,21.107684384151398
2017,JPN,61,trawlers,1369625.418576787,81808.95138888889,224857.88222222222,11428,102,total_f_hours_tonnage,6303342.837143952,4.602238503790268,0.6629691215460148,77.04954934797097
2017,JPN,61,trawlers,1369625.418576787,81808.95138888889,224857.88222222222,11428,102,total_f_hours_kw,26011702.40830992,18.99183678654223,1.2785669693543735,317.9566779270902
2017,JPN,61,trollers,14048.81386668439,659.9552777777777,1969.0627777777775,46,1,total_f_hours_length,12749.994952777155,0.9075495677975152,-0.04212964570445852,19.319483277275
2017,JPN,61,trollers,14048.81386668439,659.9552777777777,1969.0627777777775,46,1,total_f_hours_tonnage,34868.76697433053,2.4819723077845706,0.3947969316174069,52.8350452651
2017,JPN,61,trollers,14048.81386668439,659.9552777777777,1969.0627777777775,46,1,total_f_hours_kw,138351.29980209362,9.847898983855313,0.9933435851122094,209.6373867452875
2017,JPN,71,drifting_longlines,15785.097593730019,185141.7363888889,288592.08555555553,10279,220,total_f_hours_length,6413836.2833954925,406.32224446576276,2.6088705988075547,34.64284395563448
2017,JPN,71,drifting_longlines,15785.097593730019,185141.7363888889,288592.08555555553,10279,220,total_f_hours_tonnage,42363576.592514105,2683.770330906367,3.428745347455298,228.81699944484538
2017,JPN,71,drifting_longlines,15785.097593730019,185141.7363888889,288592.08555555553,10279,220,total_f_hours_kw,101867064.83868624,6453.3693398987125,3.8097865214049382,550.2112426163876
2017,JPN,71,pole_and_line,44017.660352299376,6162.26,22256.200833333336,650,45,total_f_hours_length,365439.6183513889,8.302113638629574,0.9191886736693359,59.302856152026834
2017,JPN,71,pole_and_line,44017.660352299376,6162.26,22256.200833333336,650,45,total_f_hours_tonnage,3324745.169166667,75.5320737757701,1.8781314086612864,539.5334129307538
2017,JPN,71,pole_and_line,44017.660352299376,6162.26,22256.200833333336,650,45,total_f_hours_kw,7777590.559065969,176.69250243691533,2.2472181215534066,1262.132814757243
2017,JPN,71,seiners,131716.68405381683,31626.557777777783,144072.4736111111,3015,30,total_f_hours_length,2058229.0092083337,15.626183000229355,1.1938529060816092,65.07913455742997
2017,JPN,71,seiners,131716.68405381683,31626.557777777783,144072.4736111111,3015,30,total_f_hours_tonnage,25176616.512777783,191.14219807181843,2.2813565759438097,796.0593337308427
2017,JPN,71,seiners,131716.68405381683,31626.557777777783,144072.4736111111,3015,30,total_f_hours_kw,75125675.48810203,570.3580835470104,2.756147601077434,2375.398423564409
2017,JPN,71,trollers,6044.943386375409,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,JPN,71,trollers,6044.943386375409,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,JPN,71,trollers,6044.943386375409,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,JPN,77,drifting_longlines,7899.567975527456,90683.5952777778,144446.30833333335,4719,61,total_f_hours_length,4649084.91338729,588.5239455866407,2.7697641379094065,51.267099624209074
2017,JPN,77,drifting_longlines,7899.567975527456,90683.5952777778,144446.30833333335,4719,61,total_f_hours_tonnage,42666437.83263353,5401.11028410825,3.7324830451372693,470.49786349934266
2017,JPN,77,drifting_longlines,7899.567975527456,90683.5952777778,144446.30833333335,4719,61,total_f_hours_kw,66562981.291830845,8426.154632511587,3.925629424815787,734.0134793722966
2017,KEN,51,drifting_longlines,181.40338444941045,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KEN,51,drifting_longlines,181.40338444941045,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KEN,51,drifting_longlines,181.40338444941045,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KEN,51,driftnets,334.47335903575345,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KEN,51,driftnets,334.47335903575345,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KEN,51,driftnets,334.47335903575345,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KEN,51,pole_and_line,65.92248005423164,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KEN,51,pole_and_line,65.92248005423164,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KEN,51,pole_and_line,65.92248005423164,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KEN,51,seiners,13.179332949971249,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KEN,51,seiners,13.179332949971249,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KEN,51,seiners,13.179332949971249,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KEN,51,trawlers,1760.9115172571312,314.9919444444444,707.9508333333333,39,1,total_f_hours_length,6826.950879488388,3.876941466157442,0.5884892441032306,21.67341419327143
2017,KEN,51,trawlers,1760.9115172571312,314.9919444444444,707.9508333333333,39,1,total_f_hours_tonnage,21884.440180331672,12.427904506195622,1.0943979075543215,69.47618999885714
2017,KEN,51,trawlers,1760.9115172571312,314.9919444444444,707.9508333333333,39,1,total_f_hours_kw,78230.48151922296,44.42612860019111,1.6476384694229647,248.3570862651714
2017,KHM,71,pole_and_line,1384.1348487485,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KHM,71,pole_and_line,1384.1348487485,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KHM,71,pole_and_line,1384.1348487485,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KHM,71,pots_and_traps,1384.1348487485,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KHM,71,pots_and_traps,1384.1348487485,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KHM,71,pots_and_traps,1384.1348487485,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KHM,71,seiners,48444.73481760983,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KHM,71,seiners,48444.73481760983,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KHM,71,seiners,48444.73481760983,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KHM,71,set_gillnets,15225.488373370943,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KHM,71,set_gillnets,15225.488373370943,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KHM,71,set_gillnets,15225.488373370943,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KHM,71,trawlers,69206.7651045435,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KHM,71,trawlers,69206.7651045435,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KHM,71,trawlers,69206.7651045435,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KIR,71,drifting_longlines,2187.559020996423,295.29805555555555,632.2083333333334,20,1,total_f_hours_length,7025.140741666666,3.211406263437293,0.5066952500723508,23.79
2017,KIR,71,drifting_longlines,2187.559020996423,295.29805555555555,632.2083333333334,20,1,total_f_hours_tonnage,41932.32388888889,19.168545162173,1.2825891524181412,142
2017,KIR,71,drifting_longlines,2187.559020996423,295.29805555555555,632.2083333333334,20,1,total_f_hours_kw,242144.40555555554,110.69159882381591,2.0441146604188014,820
2017,KIR,71,seiners,161750.4618572802,9733.58277777778,38957.38361111111,889,11,total_f_hours_length,656513.0209833873,4.05880152331595,0.608397814698371,67.44823935562935
2017,KIR,71,seiners,161750.4618572802,9733.58277777778,38957.38361111111,889,11,total_f_hours_tonnage,14595875.69666667,90.23699548719233,1.9553846266984887,1499.5378402688195
2017,KIR,71,seiners,161750.4618572802,9733.58277777778,38957.38361111111,889,11,total_f_hours_kw,25409286.678801134,157.08942272585847,2.1961469437513577,2610.476251027701
2017,KNA,31,pots_and_traps,285.9711751448809,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KNA,31,pots_and_traps,285.9711751448809,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KNA,31,pots_and_traps,285.9711751448809,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KNA,31,trollers,106.11799242424243,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KNA,31,trollers,106.11799242424243,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KNA,31,trollers,106.11799242424243,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KNA,34,seiners,67967.47147690614,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KNA,34,seiners,67967.47147690614,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KNA,34,seiners,67967.47147690614,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KOR,34,drifting_longlines,807.4974030083463,15778.454166666666,24361.06138888889,856,9,total_f_hours_length,790941.8772039908,979.4977349243755,2.991003436031641,50.12797000576413
2017,KOR,34,drifting_longlines,807.4974030083463,15778.454166666666,24361.06138888889,856,9,total_f_hours_tonnage,8463873.244166667,10481.610482751217,4.020428016429829,536.4196742445988
2017,KOR,34,drifting_longlines,807.4974030083463,15778.454166666666,24361.06138888889,856,9,total_f_hours_kw,12708827.603741853,15738.536813115292,4.1969643542284025,805.4545438671893
2017,KOR,34,seiners,37.557762803718674,260.03444444444443,1086.811111111111,26,1,total_f_hours_length,17726.548077777778,471.98093694821017,2.673924458071821,68.17
2017,KOR,34,seiners,37.557762803718674,260.03444444444443,1086.811111111111,26,1,total_f_hours_tonnage,354426.94777777774,9436.84930409873,3.974827019908038,1363
2017,KOR,34,seiners,37.557762803718674,260.03444444444443,1086.811111111111,26,1,total_f_hours_kw,698348.504,18593.985686784705,4.2693724923133205,2685.6
2017,KOR,34,trawlers,1975.448199269277,4260.071666666669,7124.494166666668,214,2,total_f_hours_length,249658.59711388903,126.3807358786924,2.101680879807246,58.60431857693056
2017,KOR,34,trawlers,1975.448199269277,4260.071666666669,7124.494166666668,214,2,total_f_hours_tonnage,3980309.1541666687,2014.889155604786,3.304251159443234,934.3291535001562
2017,KOR,34,trawlers,1975.448199269277,4260.071666666669,7124.494166666668,214,2,total_f_hours_kw,8722170.182500005,4415.286710998727,3.644958910169928,2047.4233451862897
2017,KOR,41,drifting_longlines,480.0403644505458,2138.129722222223,2953.855833333333,117,3,total_f_hours_length,105206.91608687211,219.1626452231615,2.3407665335900565,49.20511369980273
2017,KOR,41,drifting_longlines,480.0403644505458,2138.129722222223,2953.855833333333,117,3,total_f_hours_tonnage,952407.3847222225,1984.0152104966173,3.2975449973592013,445.43947676493485
2017,KOR,41,drifting_longlines,480.0403644505458,2138.129722222223,2953.855833333333,117,3,total_f_hours_kw,1647108.2638444449,3431.187012220785,3.5354443893363094,770.3500151209513
2017,KOR,41,pole_and_line,22590.27631958211,NA,NA,NA,NA,total_f_hours_length,NA,NA,NA,NA
2017,KOR,41,pole_and_line,22590.27631958211,NA,NA,NA,NA,total_f_hours_tonnage,NA,NA,NA,NA
2017,KOR,41,pole_and_line,22590.27631958211,NA,NA,NA,NA,total_f_hours_kw,NA,NA,NA,NA
2017,KOR,41,trawlers,12114.32676072834,19662.459444444452,28521.720833333336,1116,10,total_f_hours_length,1205083.4515156639,99.47589125812978,1.997717838914216,61.288540984436985
2017,KOR,41,trawlers,12114.32676072834,19662.459444444452,28521.720833333336,1116,10,total_f_hours_tonnage,15864341.105387032,1309.5520220583214,3.1171227554868013,806.8340153586146
2017,KOR,41,trawlers,12114.32676072834,19662.459444444452,28521.720833333336,1116,10,total_f_hours_kw,34273710.039426066,2829.1881766416423,3.4516618344697827,1743.1039151671316
2017,KOR,47,drifting_longlines,1225.9372779081461,23695.71805555556,39437.5288888889,1268,12,total_f_hours_length,1220214.9052376095,995.3322467848429,2.997968074574631,51.495164754103115
